,id,snapshot.id,snapshot.name,sourceLocation.id,sourceLocation.name,sourceLocation.type,destinationLocation.id,destinationLocation.name,destinationLocation.type,count
324,51581,12,04/2019,1309,Boskovice,ORP,1252,Vysoké Mýto,ORP,13
325,93688,12,04/2019,591,Blovice,ORP,647,Nýřany,ORP,13
327,21205,12,04/2019,1830,Bílovec,ORP,1970,Hranice,ORP,13
328,2990,12,04/2019,51,Beroun,ORP,27,Benešov,ORP,13
329,84562,12,04/2019,51,Beroun,ORP,1210,Trutnov,ORP,13
330,56426,12,04/2019,51,Beroun,ORP,761,Kadaň,ORP,13
331,20643,12,04/2019,906,Bílina,ORP,728,Děčín,ORP,12
332,1872,12,04/2019,1295,Blansko,ORP,2020,Šumperk,ORP,12
333,9363,12,04/2019,1783,Bohumín,ORP,1546,Kroměříž,ORP,12
334,81501,12,04/2019,1295,Blansko,ORP,1180,Polička,ORP,12
339,86377,12,04/2019,1830,Bílovec,ORP,1732,Rýmařov,ORP,12
340,64562,12,04/2019,1830,Bílovec,ORP,1538,Holešov,ORP,12
342,48130,12,04/2019,51,Beroun,ORP,485,Domažlice,ORP,12
343,90768,12,04/2019,51,Beroun,ORP,141,Mělník,ORP,12
345,50280,12,04/2019,1830,Bílovec,ORP,485,Domažlice,ORP,11
347,80099,12,04/2019,1830,Bílovec,ORP,850,Louny,ORP,11
348,91489,12,04/2019,1295,Blansko,ORP,1589,Náměšť nad Oslavou,ORP,11
349,17900,12,04/2019,1830,Bílovec,ORP,1937,Kravaře,ORP,11
352,95463,12,04/2019,591,Blovice,ORP,639,Kralovice,ORP,11
353,41088,12,04/2019,51,Beroun,ORP,1228,Vrchlabí,ORP,11
354,1188,12,04/2019,51,Beroun,ORP,515,Cheb,ORP,11
357,81757,12,04/2019,1295,Blansko,ORP,1473,Hodonín,ORP,11
359,30405,12,04/2019,51,Beroun,ORP,1961,Ostrava,ORP,11
363,60108,12,04/2019,591,Blovice,ORP,698,Tachov,ORP,10
364,63677,12,04/2019,1309,Boskovice,ORP,116,Kutná Hora,ORP,10
365,65558,12,04/2019,906,Bílina,ORP,876,Žatec,ORP,10
366,55738,12,04/2019,1295,Blansko,ORP,1171,Moravská Třebová,ORP,10
367,71088,12,04/2019,1309,Boskovice,ORP,1074,Holice,ORP,10
368,55265,12,04/2019,1309,Boskovice,ORP,1945,Opava,ORP,10
369,72990,12,04/2019,1309,Boskovice,ORP,1716,Bruntál,ORP,10
370,73621,12,04/2019,591,Blovice,ORP,60,Hořovice,ORP,10
371,76222,12,04/2019,434,Blatná,ORP,566,Klatovy,ORP,10
372,76243,12,04/2019,591,Blovice,ORP,27,Benešov,ORP,10
373,52160,12,04/2019,1309,Boskovice,ORP,1643,Vyškov,ORP,10
374,79462,12,04/2019,906,Bílina,ORP,221,Říčany,ORP,10
375,50748,12,04/2019,1295,Blansko,ORP,345,Jindřichův Hradec,ORP,10
376,82922,12,04/2019,1309,Boskovice,ORP,1091,Přelouč,ORP,10
377,89443,12,04/2019,1309,Boskovice,ORP,1392,Hustopeče,ORP,10
378,91044,12,04/2019,51,Beroun,ORP,1139,Jilemnice,ORP,10
379,91746,12,04/2019,1309,Boskovice,ORP,1741,Frýdek-Místek,ORP,10
380,93380,12,04/2019,591,Blovice,ORP,434,Blatná,ORP,10
381,93911,12,04/2019,507,Aš,ORP,19,Praha,ORP,10
382,95648,12,04/2019,1309,Boskovice,ORP,1163,Litomyšl,ORP,10
385,40236,12,04/2019,27,Benešov,ORP,787,Tanvald,ORP,10
386,39358,12,04/2019,1295,Blansko,ORP,302,České Budějovice,ORP,10
389,1190,12,04/2019,1783,Bohumín,ORP,1937,Kravaře,ORP,10
395,29885,12,04/2019,1309,Boskovice,ORP,1538,Holešov,ORP,10
397,27918,12,04/2019,1295,Blansko,ORP,477,Tábor,ORP,10
401,25073,12,04/2019,434,Blatná,ORP,396,Milevsko,ORP,10
402,22274,12,04/2019,51,Beroun,ORP,647,Nýřany,ORP,10
404,19106,12,04/2019,51,Beroun,ORP,639,Kralovice,ORP,10
410,12478,12,04/2019,1309,Boskovice,ORP,728,Děčín,ORP,10
412,8730,12,04/2019,1830,Bílovec,ORP,1716,Bruntál,ORP,10
417,4613,12,04/2019,27,Benešov,ORP,1082,Pardubice,ORP,10
421,48817,12,04/2019,1317,Brno,ORP,1317,Brno,ORP,177027
424,65565,12,04/2019,230,Černošice,ORP,230,Černošice,ORP,40708
427,34028,12,04/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,213,Brandýs nad Labem-Stará Boleslav,ORP,32107
430,5612,12,04/2019,1384,Břeclav,ORP,1384,Břeclav,ORP,25720
433,3691,12,04/2019,230,Černošice,ORP,19,Praha,ORP,24731
