,id,snapshot.id,snapshot.name,sourceLocation.id,sourceLocation.name,sourceLocation.type,destinationLocation.id,destinationLocation.name,destinationLocation.type,count
449,86009,19,11/2019,1317,Brno,ORP,1368,Šlapanice,ORP,4233
453,65742,19,11/2019,230,Černošice,ORP,51,Beroun,ORP,1405
454,18034,19,11/2019,230,Černošice,ORP,221,Říčany,ORP,1270
455,19244,19,11/2019,124,Čáslav,ORP,116,Kutná Hora,ORP,1246
457,13481,19,11/2019,1627,Bučovice,ORP,1317,Brno,ORP,1218
459,44413,19,11/2019,1317,Brno,ORP,1333,Kuřim,ORP,1067
460,9248,19,11/2019,1384,Břeclav,ORP,1392,Hustopeče,ORP,1056
462,69193,19,11/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,159,Neratovice,ORP,1001
463,5052,19,11/2019,1384,Břeclav,ORP,1317,Brno,ORP,978
466,85102,19,11/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,167,Mladá Boleslav,ORP,936
468,12225,19,11/2019,1384,Břeclav,ORP,1473,Hodonín,ORP,892
473,57691,19,11/2019,1317,Brno,ORP,1341,Rosice,ORP,806
477,50661,19,11/2019,1031,Broumov,ORP,1066,Náchod,ORP,793
478,77389,19,11/2019,230,Černošice,ORP,27,Benešov,ORP,793
479,44716,19,11/2019,230,Černošice,ORP,78,Kladno,ORP,778
480,53515,19,11/2019,1317,Brno,ORP,1376,Židlochovice,ORP,773
482,65880,19,11/2019,1317,Brno,ORP,1295,Blansko,ORP,755
484,90557,19,11/2019,1678,Bystřice nad Pernštejnem,ORP,1686,Nové Město na Moravě,ORP,699
485,94433,19,11/2019,124,Čáslav,ORP,94,Kolín,ORP,694
488,4171,19,11/2019,1716,Bruntál,ORP,1945,Opava,ORP,657
490,63397,19,11/2019,1317,Brno,ORP,19,Praha,ORP,606
493,36636,19,11/2019,1520,Bystřice pod Hostýnem,ORP,1538,Holešov,ORP,603
497,24958,19,11/2019,1627,Bučovice,ORP,1481,Kyjov,ORP,584
500,85022,19,11/2019,124,Čáslav,ORP,19,Praha,ORP,577
501,47122,19,11/2019,1384,Břeclav,ORP,1406,Mikulov,ORP,559
502,33685,19,11/2019,1627,Bučovice,ORP,1643,Vyškov,ORP,540
503,68789,19,11/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,183,Lysá nad Labem,ORP,537
505,41789,19,11/2019,230,Černošice,ORP,213,Brandýs nad Labem-Stará Boleslav,ORP,505
507,15642,19,11/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,108,Český Brod,ORP,488
512,88924,19,11/2019,1716,Bruntál,ORP,1724,Krnov,ORP,452
513,57071,19,11/2019,1520,Bystřice pod Hostýnem,ORP,1996,Přerov,ORP,447
514,88278,19,11/2019,1317,Brno,ORP,1350,Tišnov,ORP,432
515,85637,19,11/2019,1627,Bučovice,ORP,1368,Šlapanice,ORP,428
518,68769,19,11/2019,230,Černošice,ORP,248,Dobříš,ORP,421
521,8725,19,11/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,132,Kralupy nad Vltavou,ORP,406
522,33292,19,11/2019,1317,Brno,ORP,1643,Vyškov,ORP,402
523,20374,19,11/2019,1520,Bystřice pod Hostýnem,ORP,2046,Valašské Meziříčí,ORP,392
524,80027,19,11/2019,1317,Brno,ORP,1325,Ivančice,ORP,384
526,2840,19,11/2019,1317,Brno,ORP,1392,Hustopeče,ORP,374
527,57060,19,11/2019,1716,Bruntál,ORP,1732,Rýmařov,ORP,372
528,92713,19,11/2019,1520,Bystřice pod Hostýnem,ORP,1546,Kroměříž,ORP,360
531,21814,19,11/2019,1678,Bystřice nad Pernštejnem,ORP,1317,Brno,ORP,346
535,53206,19,11/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,221,Říčany,ORP,338
536,50418,19,11/2019,1678,Bystřice nad Pernštejnem,ORP,1708,Žďár nad Sázavou,ORP,331
538,95401,19,11/2019,1520,Bystřice pod Hostýnem,ORP,1970,Hranice,ORP,325
539,56308,19,11/2019,1317,Brno,ORP,1414,Pohořelice,ORP,325
542,18667,19,11/2019,1520,Bystřice pod Hostýnem,ORP,1465,Zlín,ORP,294
543,58300,19,11/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,230,Černošice,ORP,290
545,49782,19,11/2019,1317,Brno,ORP,1384,Břeclav,ORP,288
547,62272,19,11/2019,1317,Brno,ORP,1309,Boskovice,ORP,279
549,37907,19,11/2019,1627,Bučovice,ORP,1635,Slavkov u Brna,ORP,272
552,11421,19,11/2019,1317,Brno,ORP,1589,Náměšť nad Oslavou,ORP,253
554,35351,19,11/2019,124,Čáslav,ORP,981,Chrudim,ORP,241
556,60309,19,11/2019,1317,Brno,ORP,1660,Znojmo,ORP,240
557,48314,19,11/2019,1317,Brno,ORP,1694,Velké Meziříčí,ORP,238
559,37528,19,11/2019,1317,Brno,ORP,1635,Slavkov u Brna,ORP,231
560,77043,19,11/2019,1678,Bystřice nad Pernštejnem,ORP,1350,Tišnov,ORP,230
561,30593,19,11/2019,124,Čáslav,ORP,1091,Přelouč,ORP,226
564,22035,19,11/2019,1317,Brno,ORP,1627,Bučovice,ORP,208
565,9737,19,11/2019,1678,Bystřice nad Pernštejnem,ORP,1180,Polička,ORP,201
566,23895,19,11/2019,124,Čáslav,ORP,1082,Pardubice,ORP,199
567,16671,19,11/2019,1317,Brno,ORP,1597,Třebíč,ORP,190
568,44623,19,11/2019,1317,Brno,ORP,1899,Olomouc,ORP,187
570,1809,19,11/2019,1716,Bruntál,ORP,1911,Šternberk,ORP,177
571,48765,19,11/2019,230,Černošice,ORP,132,Kralupy nad Vltavou,ORP,169
572,41249,19,11/2019,1678,Bystřice nad Pernštejnem,ORP,1694,Velké Meziříčí,ORP,167
574,22947,19,11/2019,1317,Brno,ORP,1562,Prostějov,ORP,166
575,19751,19,11/2019,1317,Brno,ORP,1473,Hodonín,ORP,164
576,43220,19,11/2019,1317,Brno,ORP,1481,Kyjov,ORP,162
578,96047,19,11/2019,1716,Bruntál,ORP,1961,Ostrava,ORP,157
580,56843,19,11/2019,124,Čáslav,ORP,949,Havlíčkův Brod,ORP,153
581,20982,19,11/2019,1716,Bruntál,ORP,1899,Olomouc,ORP,151
583,70338,19,11/2019,1678,Bystřice nad Pernštejnem,ORP,1309,Boskovice,ORP,147
584,20382,19,11/2019,1317,Brno,ORP,1546,Kroměříž,ORP,145
586,3737,19,11/2019,124,Čáslav,ORP,931,Chotěboř,ORP,141
587,29950,19,11/2019,1317,Brno,ORP,1503,Jihlava,ORP,141
588,83872,19,11/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,78,Kladno,ORP,140
589,2206,19,11/2019,1627,Bučovice,ORP,1546,Kroměříž,ORP,139
595,54718,19,11/2019,1384,Břeclav,ORP,19,Praha,ORP,131
596,85390,19,11/2019,1716,Bruntál,ORP,19,Praha,ORP,130
601,52813,19,11/2019,1678,Bystřice nad Pernštejnem,ORP,19,Praha,ORP,128
608,35268,19,11/2019,1317,Brno,ORP,1198,Svitavy,ORP,119
612,62028,19,11/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,141,Mělník,ORP,114
614,61974,19,11/2019,1384,Břeclav,ORP,1376,Židlochovice,ORP,108
615,63311,19,11/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,191,Nymburk,ORP,106
616,90889,19,11/2019,1317,Brno,ORP,1465,Zlín,ORP,106
617,95835,19,11/2019,1384,Břeclav,ORP,1368,Šlapanice,ORP,105
618,5826,19,11/2019,1716,Bruntál,ORP,1953,Vítkov,ORP,102
619,72157,19,11/2019,1317,Brno,ORP,1961,Ostrava,ORP,102
622,42250,19,11/2019,1317,Brno,ORP,1406,Mikulov,ORP,101
624,39213,19,11/2019,1520,Bystřice pod Hostýnem,ORP,19,Praha,ORP,101
625,8161,19,11/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,94,Kolín,ORP,100
626,8106,19,11/2019,1520,Bystřice pod Hostýnem,ORP,1431,Otrokovice,ORP,99
627,59326,19,11/2019,1317,Brno,ORP,1708,Žďár nad Sázavou,ORP,98
628,7649,19,11/2019,1317,Brno,ORP,1678,Bystřice nad Pernštejnem,ORP,96
631,1759,19,11/2019,1317,Brno,ORP,1180,Polička,ORP,93
634,40723,19,11/2019,124,Čáslav,ORP,957,Světlá nad Sázavou,ORP,90
635,38251,19,11/2019,1317,Brno,ORP,1619,Uherský Brod,ORP,88
637,68802,19,11/2019,1520,Bystřice pod Hostýnem,ORP,1899,Olomouc,ORP,85
638,26694,19,11/2019,1317,Brno,ORP,1171,Moravská Třebová,ORP,84
640,79372,19,11/2019,1317,Brno,ORP,1651,Moravský Krumlov,ORP,83
641,34164,19,11/2019,1678,Bystřice nad Pernštejnem,ORP,1333,Kuřim,ORP,82
644,22126,19,11/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,86,Slaný,ORP,78
645,84771,19,11/2019,1716,Bruntál,ORP,2062,Jeseník,ORP,77
648,13016,19,11/2019,1031,Broumov,ORP,1210,Trutnov,ORP,73
649,73997,19,11/2019,230,Černošice,ORP,60,Hořovice,ORP,73
650,41841,19,11/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,27,Benešov,ORP,72
651,50181,19,11/2019,1520,Bystřice pod Hostýnem,ORP,2054,Vsetín,ORP,72
653,71495,19,11/2019,1317,Brno,ORP,302,České Budějovice,ORP,69
654,32817,19,11/2019,1317,Brno,ORP,1996,Přerov,ORP,68
656,38438,19,11/2019,1716,Bruntál,ORP,1317,Brno,ORP,68
658,9438,19,11/2019,1317,Brno,ORP,1422,Luhačovice,ORP,65
661,62535,19,11/2019,230,Černošice,ORP,86,Slaný,ORP,64
668,29325,19,11/2019,1317,Brno,ORP,1082,Pardubice,ORP,60
671,65807,19,11/2019,230,Černošice,ORP,582,Plzeň,ORP,59
674,91728,19,11/2019,1317,Brno,ORP,965,Hradec Králové,ORP,59
675,68278,19,11/2019,1384,Břeclav,ORP,1660,Znojmo,ORP,59
678,23007,19,11/2019,1317,Brno,ORP,1970,Hranice,ORP,57
683,59391,19,11/2019,1031,Broumov,ORP,19,Praha,ORP,55
686,55630,19,11/2019,1520,Bystřice pod Hostýnem,ORP,1864,Nový Jičín,ORP,52
688,95481,19,11/2019,1031,Broumov,ORP,965,Hradec Králové,ORP,52
689,93716,19,11/2019,1716,Bruntál,ORP,1872,Odry,ORP,52
691,79939,19,11/2019,1317,Brno,ORP,949,Havlíčkův Brod,ORP,51
694,86143,19,11/2019,1520,Bystřice pod Hostýnem,ORP,1317,Brno,ORP,50
704,81347,19,11/2019,1317,Brno,ORP,2020,Šumperk,ORP,47
