,id,snapshot.id,snapshot.name,sourceLocation.id,sourceLocation.name,sourceLocation.type,destinationLocation.id,destinationLocation.name,destinationLocation.type,count
113,43608,13,05/2019,906,Bílina,ORP,884,Litvínov,ORP,149
114,49489,13,05/2019,1309,Boskovice,ORP,1562,Prostějov,ORP,145
115,39664,13,05/2019,1295,Blansko,ORP,1350,Tišnov,ORP,142
116,64710,13,05/2019,27,Benešov,ORP,264,Sedlčany,ORP,138
118,58290,13,05/2019,434,Blatná,ORP,558,Horažďovice,ORP,132
121,74738,13,05/2019,1309,Boskovice,ORP,1554,Konice,ORP,122
123,35221,13,05/2019,1309,Boskovice,ORP,1350,Tišnov,ORP,111
124,86710,13,05/2019,434,Blatná,ORP,582,Plzeň,ORP,110
126,17634,13,05/2019,591,Blovice,ORP,612,Přeštice,ORP,109
128,53292,13,05/2019,1295,Blansko,ORP,1562,Prostějov,ORP,108
130,93529,13,05/2019,591,Blovice,ORP,19,Praha,ORP,108
131,72020,13,05/2019,1309,Boskovice,ORP,1180,Polička,ORP,107
132,56439,13,05/2019,906,Bílina,ORP,825,Litoměřice,ORP,105
134,8273,13,05/2019,1309,Boskovice,ORP,19,Praha,ORP,100
138,77039,13,05/2019,1309,Boskovice,ORP,1899,Olomouc,ORP,99
140,15711,13,05/2019,1295,Blansko,ORP,19,Praha,ORP,99
141,64051,13,05/2019,27,Benešov,ORP,94,Kolín,ORP,96
143,36565,13,05/2019,51,Beroun,ORP,272,Rakovník,ORP,95
149,66535,13,05/2019,51,Beroun,ORP,655,Rokycany,ORP,82
152,33828,13,05/2019,27,Benešov,ORP,116,Kutná Hora,ORP,78
154,30288,13,05/2019,1830,Bílovec,ORP,1848,Frenštát pod Radhoštěm,ORP,72
155,1554,13,05/2019,507,Aš,ORP,531,Karlovy Vary,ORP,69
157,20634,13,05/2019,434,Blatná,ORP,604,Nepomuk,ORP,68
158,20172,13,05/2019,51,Beroun,ORP,582,Plzeň,ORP,68
163,81924,13,05/2019,1830,Bílovec,ORP,1929,Hlučín,ORP,66
164,6244,13,05/2019,906,Bílina,ORP,19,Praha,ORP,65
167,31364,13,05/2019,1309,Boskovice,ORP,1368,Šlapanice,ORP,65
169,11566,13,05/2019,591,Blovice,ORP,621,Stod,ORP,60
172,59966,13,05/2019,507,Aš,ORP,582,Plzeň,ORP,55
177,44957,13,05/2019,906,Bílina,ORP,752,Chomutov,ORP,53
178,29628,13,05/2019,906,Bílina,ORP,850,Louny,ORP,53
180,24475,13,05/2019,1830,Bílovec,ORP,1741,Frýdek-Místek,ORP,52
183,89103,13,05/2019,1783,Bohumín,ORP,19,Praha,ORP,50
186,15728,13,05/2019,1783,Bohumín,ORP,1821,Český Těšín,ORP,48
187,20729,13,05/2019,1783,Bohumín,ORP,1775,Třinec,ORP,48
188,69033,13,05/2019,51,Beroun,ORP,221,Říčany,ORP,47
189,69980,13,05/2019,27,Benešov,ORP,477,Tábor,ORP,47
191,91924,13,05/2019,434,Blatná,ORP,302,České Budějovice,ORP,45
195,72528,13,05/2019,1830,Bílovec,ORP,19,Praha,ORP,44
196,80872,13,05/2019,1295,Blansko,ORP,1198,Svitavy,ORP,44
199,52072,13,05/2019,51,Beroun,ORP,256,Příbram,ORP,43
200,92477,13,05/2019,51,Beroun,ORP,213,Brandýs nad Labem-Stará Boleslav,ORP,43
201,6197,13,05/2019,1783,Bohumín,ORP,1945,Opava,ORP,42
203,73272,13,05/2019,1295,Blansko,ORP,1899,Olomouc,ORP,42
206,42251,13,05/2019,1783,Bohumín,ORP,1317,Brno,ORP,41
208,2821,13,05/2019,1309,Boskovice,ORP,1961,Ostrava,ORP,40
210,51092,13,05/2019,1783,Bohumín,ORP,1856,Kopřivnice,ORP,39
212,18384,13,05/2019,51,Beroun,ORP,248,Dobříš,ORP,38
213,25628,13,05/2019,27,Benešov,ORP,213,Brandýs nad Labem-Stará Boleslav,ORP,38
216,11161,13,05/2019,1783,Bohumín,ORP,1864,Nový Jičín,ORP,35
217,24039,13,05/2019,27,Benešov,ORP,256,Příbram,ORP,33
221,86413,13,05/2019,1309,Boskovice,ORP,1643,Vyškov,ORP,32
223,14021,13,05/2019,51,Beroun,ORP,132,Kralupy nad Vltavou,ORP,32
225,9984,13,05/2019,1295,Blansko,ORP,1341,Rosice,ORP,32
226,56632,13,05/2019,27,Benešov,ORP,108,Český Brod,ORP,30
227,70329,13,05/2019,591,Blovice,ORP,566,Klatovy,ORP,30
229,64760,13,05/2019,1309,Boskovice,ORP,1422,Luhačovice,ORP,29
231,64670,13,05/2019,27,Benešov,ORP,132,Kralupy nad Vltavou,ORP,28
232,30653,13,05/2019,906,Bílina,ORP,833,Lovosice,ORP,28
235,30193,13,05/2019,1830,Bílovec,ORP,1937,Kravaře,ORP,27
236,67995,13,05/2019,507,Aš,ORP,671,Sokolov,ORP,26
239,50408,13,05/2019,1309,Boskovice,ORP,1970,Hranice,ORP,26
240,37447,13,05/2019,27,Benešov,ORP,78,Kladno,ORP,26
243,68111,13,05/2019,27,Benešov,ORP,51,Beroun,ORP,25
244,95494,13,05/2019,1309,Boskovice,ORP,1279,Česká Třebová,ORP,25
245,17341,13,05/2019,1830,Bílovec,ORP,1899,Olomouc,ORP,25
247,348,13,05/2019,51,Beroun,ORP,86,Slaný,ORP,25
249,59841,13,05/2019,1295,Blansko,ORP,1678,Bystřice nad Pernštejnem,ORP,24
252,24110,13,05/2019,27,Benešov,ORP,1317,Brno,ORP,23
253,90034,13,05/2019,507,Aš,ORP,523,Mariánské Lázně,ORP,23
255,41610,13,05/2019,434,Blatná,ORP,418,Prachatice,ORP,23
258,36598,13,05/2019,51,Beroun,ORP,27,Benešov,ORP,22
259,76153,13,05/2019,1295,Blansko,ORP,1694,Velké Meziříčí,ORP,21
260,51107,13,05/2019,591,Blovice,ORP,558,Horažďovice,ORP,21
261,1453,13,05/2019,1783,Bohumín,ORP,1899,Olomouc,ORP,21
266,3520,13,05/2019,1295,Blansko,ORP,1961,Ostrava,ORP,20
267,39541,13,05/2019,27,Benešov,ORP,1082,Pardubice,ORP,20
271,27563,13,05/2019,1309,Boskovice,ORP,1856,Kopřivnice,ORP,20
273,52144,13,05/2019,1309,Boskovice,ORP,531,Karlovy Vary,ORP,20
274,20182,13,05/2019,1295,Blansko,ORP,1384,Břeclav,ORP,20
277,20509,13,05/2019,1830,Bílovec,ORP,1783,Bohumín,ORP,19
278,12334,13,05/2019,1830,Bílovec,ORP,1953,Vítkov,ORP,19
279,86921,13,05/2019,906,Bílina,ORP,78,Kladno,ORP,19
282,15733,13,05/2019,434,Blatná,ORP,591,Blovice,ORP,18
284,20448,13,05/2019,591,Blovice,ORP,400,Písek,ORP,18
285,61276,13,05/2019,507,Aš,ORP,19,Praha,ORP,18
286,62986,13,05/2019,27,Benešov,ORP,302,České Budějovice,ORP,18
289,43760,13,05/2019,1830,Bílovec,ORP,1317,Brno,ORP,17
291,42789,13,05/2019,1830,Bílovec,ORP,1805,Karviná,ORP,17
292,68490,13,05/2019,1783,Bohumín,ORP,2038,Rožnov pod Radhoštěm,ORP,17
293,36333,13,05/2019,1830,Bílovec,ORP,1970,Hranice,ORP,17
294,56619,13,05/2019,51,Beroun,ORP,35,Vlašim,ORP,17
298,93801,13,05/2019,1309,Boskovice,ORP,1503,Jihlava,ORP,16
300,83418,13,05/2019,1295,Blansko,ORP,345,Jindřichův Hradec,ORP,16
303,64195,13,05/2019,591,Blovice,ORP,639,Kralovice,ORP,16
304,34024,13,05/2019,1309,Boskovice,ORP,1449,Valašské Klobouky,ORP,16
305,24736,13,05/2019,1295,Blansko,ORP,27,Benešov,ORP,16
307,35659,13,05/2019,27,Benešov,ORP,167,Mladá Boleslav,ORP,15
308,9781,13,05/2019,1783,Bohumín,ORP,1996,Přerov,ORP,15
310,91104,13,05/2019,1830,Bílovec,ORP,2062,Jeseník,ORP,15
311,59909,13,05/2019,591,Blovice,ORP,434,Blatná,ORP,15
312,61139,13,05/2019,1830,Bílovec,ORP,1791,Havířov,ORP,15
314,28326,13,05/2019,1783,Bohumín,ORP,1970,Hranice,ORP,15
315,20769,13,05/2019,1309,Boskovice,ORP,1929,Hlučín,ORP,14
316,2346,13,05/2019,906,Bílina,ORP,86,Slaný,ORP,14
317,38355,13,05/2019,507,Aš,ORP,892,Most,ORP,14
318,84836,13,05/2019,1309,Boskovice,ORP,1252,Vysoké Mýto,ORP,14
319,91388,13,05/2019,51,Beroun,ORP,761,Kadaň,ORP,14
328,18441,13,05/2019,51,Beroun,ORP,1961,Ostrava,ORP,13
329,32686,13,05/2019,51,Beroun,ORP,515,Cheb,ORP,13
330,50687,13,05/2019,1783,Bohumín,ORP,515,Cheb,ORP,13
332,74982,13,05/2019,591,Blovice,ORP,698,Tachov,ORP,13
333,89184,13,05/2019,1295,Blansko,ORP,1635,Slavkov u Brna,ORP,13
335,22417,13,05/2019,1295,Blansko,ORP,1376,Židlochovice,ORP,12
343,95686,13,05/2019,1830,Bílovec,ORP,1538,Holešov,ORP,12
344,95053,13,05/2019,51,Beroun,ORP,876,Žatec,ORP,12
345,88144,13,05/2019,51,Beroun,ORP,1082,Pardubice,ORP,12
346,81311,13,05/2019,591,Blovice,ORP,485,Domažlice,ORP,12
347,71762,13,05/2019,507,Aš,ORP,485,Domažlice,ORP,12
348,71379,13,05/2019,51,Beroun,ORP,787,Tanvald,ORP,12
349,68218,13,05/2019,1295,Blansko,ORP,1180,Polička,ORP,12
351,63185,13,05/2019,1830,Bílovec,ORP,1465,Zlín,ORP,12
352,60831,13,05/2019,591,Blovice,ORP,647,Nýřany,ORP,12
354,26222,13,05/2019,51,Beroun,ORP,922,Ústí nad Labem,ORP,12
356,75514,13,05/2019,1295,Blansko,ORP,1554,Konice,ORP,11
358,91247,13,05/2019,1295,Blansko,ORP,1171,Moravská Třebová,ORP,11
359,13785,13,05/2019,1295,Blansko,ORP,477,Tábor,ORP,11
360,88619,13,05/2019,1783,Bohumín,ORP,2062,Jeseník,ORP,11
362,86065,13,05/2019,27,Benešov,ORP,60,Hořovice,ORP,11
363,81956,13,05/2019,27,Benešov,ORP,965,Hradec Králové,ORP,11
364,19412,13,05/2019,27,Benešov,ORP,1015,Jičín,ORP,11
365,26429,13,05/2019,1295,Blansko,ORP,965,Hradec Králové,ORP,11
369,56261,13,05/2019,1295,Blansko,ORP,1589,Náměšť nad Oslavou,ORP,11
370,53471,13,05/2019,1783,Bohumín,ORP,1759,Frýdlant nad Ostravicí,ORP,11
371,51467,13,05/2019,51,Beroun,ORP,1317,Brno,ORP,11
372,50042,13,05/2019,1295,Blansko,ORP,1473,Hodonín,ORP,11
373,49725,13,05/2019,27,Benešov,ORP,582,Plzeň,ORP,11
379,30573,13,05/2019,27,Benešov,ORP,400,Písek,ORP,11
383,38790,13,05/2019,1309,Boskovice,ORP,2020,Šumperk,ORP,10
386,52336,13,05/2019,1309,Boskovice,ORP,1473,Hodonín,ORP,10
390,90812,13,05/2019,1309,Boskovice,ORP,1945,Opava,ORP,10
392,8430,13,05/2019,1309,Boskovice,ORP,2062,Jeseník,ORP,10
393,50717,13,05/2019,1309,Boskovice,ORP,1091,Přelouč,ORP,10
395,87126,13,05/2019,1309,Boskovice,ORP,1074,Holice,ORP,10
401,45831,13,05/2019,1309,Boskovice,ORP,728,Děčín,ORP,10
402,44990,13,05/2019,1309,Boskovice,ORP,1686,Nové Město na Moravě,ORP,10
403,17637,13,05/2019,1309,Boskovice,ORP,1538,Holešov,ORP,10
404,17115,13,05/2019,51,Beroun,ORP,485,Domažlice,ORP,10
405,64989,13,05/2019,27,Benešov,ORP,329,Český Krumlov,ORP,10
406,5020,13,05/2019,1295,Blansko,ORP,132,Kralupy nad Vltavou,ORP,10
407,14959,13,05/2019,51,Beroun,ORP,94,Kolín,ORP,10
408,62712,13,05/2019,591,Blovice,ORP,27,Benešov,ORP,10
410,57045,13,05/2019,1309,Boskovice,ORP,1741,Frýdek-Místek,ORP,10
411,56625,13,05/2019,51,Beroun,ORP,191,Nymburk,ORP,10
413,79305,13,05/2019,1317,Brno,ORP,1317,Brno,ORP,176689
416,96198,13,05/2019,230,Černošice,ORP,230,Černošice,ORP,42640
420,20076,13,05/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,213,Brandýs nad Labem-Stará Boleslav,ORP,33222
423,41351,13,05/2019,1384,Břeclav,ORP,1384,Břeclav,ORP,25913
425,37573,13,05/2019,230,Černošice,ORP,19,Praha,ORP,22942
430,95003,13,05/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,19,Praha,ORP,16690
432,57054,13,05/2019,1716,Bruntál,ORP,1716,Bruntál,ORP,15414
435,819,13,05/2019,124,Čáslav,ORP,124,Čáslav,ORP,9366
442,93902,13,05/2019,1678,Bystřice nad Pernštejnem,ORP,1678,Bystřice nad Pernštejnem,ORP,7125
443,37722,13,05/2019,1031,Broumov,ORP,1031,Broumov,ORP,6782
447,31167,13,05/2019,1520,Bystřice pod Hostýnem,ORP,1520,Bystřice pod Hostýnem,ORP,4870
448,90910,13,05/2019,1627,Bučovice,ORP,1627,Bučovice,ORP,4736
449,6919,13,05/2019,1317,Brno,ORP,1368,Šlapanice,ORP,4250
453,36595,13,05/2019,230,Černošice,ORP,51,Beroun,ORP,1360
454,53354,13,05/2019,1317,Brno,ORP,1333,Kuřim,ORP,1323
455,83353,13,05/2019,230,Černošice,ORP,221,Říčany,ORP,1243
457,7811,13,05/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,167,Mladá Boleslav,ORP,1217
460,92443,13,05/2019,1384,Břeclav,ORP,1317,Brno,ORP,1143
461,75716,13,05/2019,124,Čáslav,ORP,116,Kutná Hora,ORP,1130
462,78909,13,05/2019,1627,Bučovice,ORP,1317,Brno,ORP,1087
464,86603,13,05/2019,1384,Břeclav,ORP,1392,Hustopeče,ORP,1032
467,53057,13,05/2019,230,Černošice,ORP,78,Kladno,ORP,938
471,30126,13,05/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,159,Neratovice,ORP,889
472,47439,13,05/2019,1031,Broumov,ORP,1066,Náchod,ORP,871
473,89899,13,05/2019,1384,Břeclav,ORP,1473,Hodonín,ORP,848
474,36473,13,05/2019,1317,Brno,ORP,1295,Blansko,ORP,846
477,44545,13,05/2019,1317,Brno,ORP,1376,Židlochovice,ORP,769
478,38973,13,05/2019,1317,Brno,ORP,1341,Rosice,ORP,762
482,92244,13,05/2019,1716,Bruntál,ORP,1945,Opava,ORP,717
483,11351,13,05/2019,1678,Bystřice nad Pernštejnem,ORP,1686,Nové Město na Moravě,ORP,709
486,6513,13,05/2019,1627,Bučovice,ORP,1368,Šlapanice,ORP,673
489,32232,13,05/2019,1317,Brno,ORP,19,Praha,ORP,660
491,7314,13,05/2019,124,Čáslav,ORP,19,Praha,ORP,629
494,70103,13,05/2019,1627,Bučovice,ORP,1481,Kyjov,ORP,617
497,28971,13,05/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,183,Lysá nad Labem,ORP,585
498,60847,13,05/2019,230,Černošice,ORP,213,Brandýs nad Labem-Stará Boleslav,ORP,557
500,82764,13,05/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,108,Český Brod,ORP,552
503,49536,13,05/2019,1384,Břeclav,ORP,1406,Mikulov,ORP,544
504,338,13,05/2019,124,Čáslav,ORP,94,Kolín,ORP,543
505,65699,13,05/2019,1520,Bystřice pod Hostýnem,ORP,1538,Holešov,ORP,531
506,20092,13,05/2019,230,Černošice,ORP,27,Benešov,ORP,523
508,39409,13,05/2019,1520,Bystřice pod Hostýnem,ORP,1996,Přerov,ORP,468
510,28987,13,05/2019,230,Černošice,ORP,248,Dobříš,ORP,456
511,86385,13,05/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,132,Kralupy nad Vltavou,ORP,452
513,72610,13,05/2019,1678,Bystřice nad Pernštejnem,ORP,1317,Brno,ORP,429
515,62860,13,05/2019,1627,Bučovice,ORP,1643,Vyškov,ORP,418
517,12909,13,05/2019,1317,Brno,ORP,1325,Ivančice,ORP,415
518,10163,13,05/2019,1716,Bruntál,ORP,1724,Krnov,ORP,406
519,62517,13,05/2019,1317,Brno,ORP,1643,Vyškov,ORP,404
520,47376,13,05/2019,1678,Bystřice nad Pernštejnem,ORP,1708,Žďár nad Sázavou,ORP,404
523,10632,13,05/2019,1317,Brno,ORP,1350,Tišnov,ORP,390
526,41122,13,05/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,230,Černošice,ORP,388
528,39424,13,05/2019,1716,Bruntál,ORP,1732,Rýmařov,ORP,367
530,46781,13,05/2019,1317,Brno,ORP,1384,Břeclav,ORP,325
531,31052,13,05/2019,1317,Brno,ORP,1309,Boskovice,ORP,325
534,96357,13,05/2019,1317,Brno,ORP,1392,Hustopeče,ORP,308
538,77087,13,05/2019,1520,Bystřice pod Hostýnem,ORP,2046,Valašské Meziříčí,ORP,292
539,44959,13,05/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,221,Říčany,ORP,286
542,75874,13,05/2019,1520,Bystřice pod Hostýnem,ORP,1465,Zlín,ORP,274
543,78712,13,05/2019,1716,Bruntál,ORP,1899,Olomouc,ORP,274
545,4777,13,05/2019,1520,Bystřice pod Hostýnem,ORP,1546,Kroměříž,ORP,272
546,37168,13,05/2019,1317,Brno,ORP,1414,Pohořelice,ORP,269
547,66294,13,05/2019,124,Čáslav,ORP,981,Chrudim,ORP,266
548,69423,13,05/2019,124,Čáslav,ORP,1091,Přelouč,ORP,258
550,2084,13,05/2019,1520,Bystřice pod Hostýnem,ORP,1970,Hranice,ORP,234
552,51345,13,05/2019,1317,Brno,ORP,1694,Velké Meziříčí,ORP,228
553,1939,13,05/2019,1716,Bruntál,ORP,1961,Ostrava,ORP,219
556,41592,13,05/2019,1317,Brno,ORP,1660,Znojmo,ORP,209
558,53050,13,05/2019,1317,Brno,ORP,1899,Olomouc,ORP,205
561,30758,13,05/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,141,Mělník,ORP,188
562,75136,13,05/2019,124,Čáslav,ORP,1082,Pardubice,ORP,187
563,55570,13,05/2019,1627,Bučovice,ORP,1635,Slavkov u Brna,ORP,186
566,20543,13,05/2019,1678,Bystřice nad Pernštejnem,ORP,1350,Tišnov,ORP,185
568,55177,13,05/2019,1317,Brno,ORP,1635,Slavkov u Brna,ORP,183
570,95709,13,05/2019,1627,Bučovice,ORP,1546,Kroměříž,ORP,179
572,91030,13,05/2019,124,Čáslav,ORP,931,Chotěboř,ORP,179
573,60444,13,05/2019,1678,Bystřice nad Pernštejnem,ORP,1694,Velké Meziříčí,ORP,176
575,90695,13,05/2019,1317,Brno,ORP,1589,Náměšť nad Oslavou,ORP,175
577,46329,13,05/2019,230,Černošice,ORP,132,Kralupy nad Vltavou,ORP,160
578,51477,13,05/2019,1317,Brno,ORP,1481,Kyjov,ORP,150
581,26941,13,05/2019,1384,Břeclav,ORP,19,Praha,ORP,149
583,72870,13,05/2019,1317,Brno,ORP,1627,Bučovice,ORP,140
584,76200,13,05/2019,1317,Brno,ORP,1473,Hodonín,ORP,138
585,88584,13,05/2019,1678,Bystřice nad Pernštejnem,ORP,1180,Polička,ORP,132
586,69787,13,05/2019,1317,Brno,ORP,1503,Jihlava,ORP,130
588,7694,13,05/2019,1716,Bruntál,ORP,19,Praha,ORP,127
590,96166,13,05/2019,1716,Bruntál,ORP,1911,Šternberk,ORP,126
591,30808,13,05/2019,1384,Břeclav,ORP,1376,Židlochovice,ORP,116
593,93234,13,05/2019,1716,Bruntál,ORP,1953,Vítkov,ORP,113
594,39644,13,05/2019,124,Čáslav,ORP,949,Havlíčkův Brod,ORP,112
596,73488,13,05/2019,1317,Brno,ORP,1562,Prostějov,ORP,112
597,1731,13,05/2019,1384,Břeclav,ORP,1368,Šlapanice,ORP,110
598,65163,13,05/2019,1678,Bystřice nad Pernštejnem,ORP,1333,Kuřim,ORP,110
600,87220,13,05/2019,1520,Bystřice pod Hostýnem,ORP,1431,Otrokovice,ORP,104
601,3581,13,05/2019,1317,Brno,ORP,1465,Zlín,ORP,102
602,24412,13,05/2019,1678,Bystřice nad Pernštejnem,ORP,1309,Boskovice,ORP,100
603,18243,13,05/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,78,Kladno,ORP,100
605,58004,13,05/2019,124,Čáslav,ORP,957,Světlá nad Sázavou,ORP,99
607,59486,13,05/2019,1317,Brno,ORP,1406,Mikulov,ORP,98
610,82251,13,05/2019,1317,Brno,ORP,1597,Třebíč,ORP,96
611,43869,13,05/2019,1678,Bystřice nad Pernštejnem,ORP,19,Praha,ORP,96
615,42754,13,05/2019,1520,Bystřice pod Hostýnem,ORP,1988,Lipník nad Bečvou,ORP,94
616,32497,13,05/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,191,Nymburk,ORP,90
617,13574,13,05/2019,1317,Brno,ORP,1651,Moravský Krumlov,ORP,90
619,23532,13,05/2019,230,Černošice,ORP,60,Hořovice,ORP,85
622,6946,13,05/2019,1520,Bystřice pod Hostýnem,ORP,1317,Brno,ORP,84
624,88682,13,05/2019,1317,Brno,ORP,1422,Luhačovice,ORP,82
625,57284,13,05/2019,1716,Bruntál,ORP,1317,Brno,ORP,81
627,77079,13,05/2019,1317,Brno,ORP,1546,Kroměříž,ORP,81
632,28950,13,05/2019,1520,Bystřice pod Hostýnem,ORP,1899,Olomouc,ORP,76
634,40171,13,05/2019,1317,Brno,ORP,1708,Žďár nad Sázavou,ORP,71
637,56526,13,05/2019,1520,Bystřice pod Hostýnem,ORP,19,Praha,ORP,71
639,2114,13,05/2019,1031,Broumov,ORP,965,Hradec Králové,ORP,68
640,27121,13,05/2019,1317,Brno,ORP,1961,Ostrava,ORP,68
642,47400,13,05/2019,1384,Břeclav,ORP,1414,Pohořelice,ORP,68
644,85255,13,05/2019,1317,Brno,ORP,1678,Bystřice nad Pernštejnem,ORP,67
648,7559,13,05/2019,1716,Bruntál,ORP,2062,Jeseník,ORP,65
650,33277,13,05/2019,230,Černošice,ORP,86,Slaný,ORP,65
655,40295,13,05/2019,1031,Broumov,ORP,19,Praha,ORP,64
656,86955,13,05/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,94,Kolín,ORP,63
658,47962,13,05/2019,1520,Bystřice pod Hostýnem,ORP,2054,Vsetín,ORP,62
659,63570,13,05/2019,1317,Brno,ORP,1996,Přerov,ORP,62
660,96121,13,05/2019,1317,Brno,ORP,1180,Polička,ORP,61
666,79794,13,05/2019,1317,Brno,ORP,1716,Bruntál,ORP,58
670,32864,13,05/2019,1317,Brno,ORP,2062,Jeseník,ORP,57
671,64355,13,05/2019,1317,Brno,ORP,1198,Svitavy,ORP,56
675,79916,13,05/2019,1031,Broumov,ORP,1210,Trutnov,ORP,55
677,41499,13,05/2019,1317,Brno,ORP,337,Dačice,ORP,54
679,64627,13,05/2019,1384,Břeclav,ORP,1481,Kyjov,ORP,54
680,15087,13,05/2019,1317,Brno,ORP,1431,Otrokovice,ORP,52
681,57461,13,05/2019,1317,Brno,ORP,1619,Uherský Brod,ORP,52
682,28314,13,05/2019,1384,Břeclav,ORP,1660,Znojmo,ORP,51
687,82005,13,05/2019,1317,Brno,ORP,1571,Moravské Budějovice,ORP,50
688,60623,13,05/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,27,Benešov,ORP,50
689,3906,13,05/2019,1317,Brno,ORP,515,Cheb,ORP,49
692,27659,13,05/2019,230,Černošice,ORP,94,Kolín,ORP,47
