,id,snapshot.id,snapshot.name,sourceLocation.id,sourceLocation.name,sourceLocation.type,destinationLocation.id,destinationLocation.name,destinationLocation.type,count
58,57712,5,09/2018,507,Aš,ORP,515,Cheb,ORP,726
59,64377,5,09/2018,1309,Boskovice,ORP,1171,Moravská Třebová,ORP,678
60,55451,5,09/2018,1295,Blansko,ORP,1333,Kuřim,ORP,641
61,36954,5,09/2018,1830,Bílovec,ORP,1864,Nový Jičín,ORP,523
64,46226,5,09/2018,27,Benešov,ORP,230,Černošice,ORP,493
65,34868,5,09/2018,434,Blatná,ORP,442,Strakonice,ORP,467
68,71464,5,09/2018,51,Beroun,ORP,78,Kladno,ORP,427
70,26588,5,09/2018,434,Blatná,ORP,400,Písek,ORP,401
72,24919,5,09/2018,1830,Bílovec,ORP,1945,Opava,ORP,376
73,15234,5,09/2018,27,Benešov,ORP,43,Votice,ORP,356
75,26955,5,09/2018,27,Benešov,ORP,35,Vlašim,ORP,345
77,54180,5,09/2018,1309,Boskovice,ORP,1198,Svitavy,ORP,323
78,94256,5,09/2018,1830,Bílovec,ORP,1856,Kopřivnice,ORP,321
79,17498,5,09/2018,1783,Bohumín,ORP,1813,Orlová,ORP,314
81,83411,5,09/2018,1783,Bohumín,ORP,1791,Havířov,ORP,285
82,65431,5,09/2018,906,Bílina,ORP,892,Most,ORP,271
83,65727,5,09/2018,1309,Boskovice,ORP,1333,Kuřim,ORP,270
85,19191,5,09/2018,591,Blovice,ORP,655,Rokycany,ORP,253
89,23381,5,09/2018,1295,Blansko,ORP,1368,Šlapanice,ORP,214
93,51320,5,09/2018,434,Blatná,ORP,19,Praha,ORP,195
96,21493,5,09/2018,1295,Blansko,ORP,1350,Tišnov,ORP,176
99,71647,5,09/2018,1830,Bílovec,ORP,1872,Odry,ORP,171
100,79500,5,09/2018,1309,Boskovice,ORP,1562,Prostějov,ORP,161
101,26209,5,09/2018,591,Blovice,ORP,604,Nepomuk,ORP,160
103,78025,5,09/2018,27,Benešov,ORP,264,Sedlčany,ORP,158
105,9280,5,09/2018,906,Bílina,ORP,922,Ústí nad Labem,ORP,157
109,12219,5,09/2018,591,Blovice,ORP,256,Příbram,ORP,151
111,23941,5,09/2018,1783,Bohumín,ORP,1741,Frýdek-Místek,ORP,147
112,95197,5,09/2018,1309,Boskovice,ORP,1678,Bystřice nad Pernštejnem,ORP,146
113,62611,5,09/2018,1783,Bohumín,ORP,1929,Hlučín,ORP,143
115,20277,5,09/2018,434,Blatná,ORP,256,Příbram,ORP,142
116,51977,5,09/2018,434,Blatná,ORP,582,Plzeň,ORP,141
118,51319,5,09/2018,1295,Blansko,ORP,1643,Vyškov,ORP,138
119,8920,5,09/2018,1830,Bílovec,ORP,1741,Frýdek-Místek,ORP,138
120,90097,5,09/2018,1295,Blansko,ORP,1562,Prostějov,ORP,137
121,7923,5,09/2018,906,Bílina,ORP,884,Litvínov,ORP,134
122,20795,5,09/2018,1309,Boskovice,ORP,1350,Tišnov,ORP,128
123,76578,5,09/2018,27,Benešov,ORP,248,Dobříš,ORP,126
124,30257,5,09/2018,1295,Blansko,ORP,19,Praha,ORP,126
129,20166,5,09/2018,51,Beroun,ORP,272,Rakovník,ORP,114
132,58575,5,09/2018,591,Blovice,ORP,19,Praha,ORP,112
136,59358,5,09/2018,1309,Boskovice,ORP,1554,Konice,ORP,104
141,93770,5,09/2018,434,Blatná,ORP,558,Horažďovice,ORP,92
144,40082,5,09/2018,906,Bílina,ORP,19,Praha,ORP,91
145,66755,5,09/2018,1309,Boskovice,ORP,1899,Olomouc,ORP,90
149,43392,5,09/2018,1309,Boskovice,ORP,19,Praha,ORP,88
150,89499,5,09/2018,1309,Boskovice,ORP,1180,Polička,ORP,87
151,78369,5,09/2018,27,Benešov,ORP,94,Kolín,ORP,85
153,95570,5,09/2018,51,Beroun,ORP,655,Rokycany,ORP,82
155,57863,5,09/2018,1830,Bílovec,ORP,19,Praha,ORP,76
157,47667,5,09/2018,591,Blovice,ORP,612,Přeštice,ORP,76
159,83538,5,09/2018,51,Beroun,ORP,221,Říčany,ORP,75
160,3080,5,09/2018,27,Benešov,ORP,116,Kutná Hora,ORP,74
161,47262,5,09/2018,51,Beroun,ORP,248,Dobříš,ORP,74
164,36523,5,09/2018,51,Beroun,ORP,582,Plzeň,ORP,73
165,73319,5,09/2018,906,Bílina,ORP,825,Litoměřice,ORP,73
169,95283,5,09/2018,507,Aš,ORP,19,Praha,ORP,64
171,16832,5,09/2018,906,Bílina,ORP,850,Louny,ORP,64
175,11060,5,09/2018,906,Bílina,ORP,752,Chomutov,ORP,60
177,72203,5,09/2018,1783,Bohumín,ORP,19,Praha,ORP,58
179,15702,5,09/2018,1830,Bílovec,ORP,1848,Frenštát pod Radhoštěm,ORP,55
180,40598,5,09/2018,27,Benešov,ORP,256,Příbram,ORP,53
181,7471,5,09/2018,1830,Bílovec,ORP,1317,Brno,ORP,51
182,35419,5,09/2018,1783,Bohumín,ORP,1775,Třinec,ORP,51
183,40026,5,09/2018,1783,Bohumín,ORP,1945,Opava,ORP,51
186,86898,5,09/2018,591,Blovice,ORP,566,Klatovy,ORP,51
188,51297,5,09/2018,1830,Bílovec,ORP,1929,Hlučín,ORP,50
191,55538,5,09/2018,434,Blatná,ORP,302,České Budějovice,ORP,47
194,31033,5,09/2018,1783,Bohumín,ORP,1899,Olomouc,ORP,45
196,57939,5,09/2018,1309,Boskovice,ORP,1503,Jihlava,ORP,42
197,85977,5,09/2018,1309,Boskovice,ORP,1473,Hodonín,ORP,42
198,87650,5,09/2018,27,Benešov,ORP,477,Tábor,ORP,42
201,19689,5,09/2018,1309,Boskovice,ORP,1368,Šlapanice,ORP,42
205,35760,5,09/2018,1830,Bílovec,ORP,1783,Bohumín,ORP,41
207,60689,5,09/2018,51,Beroun,ORP,213,Brandýs nad Labem-Stará Boleslav,ORP,41
208,4888,5,09/2018,1783,Bohumín,ORP,1317,Brno,ORP,41
209,35625,5,09/2018,434,Blatná,ORP,604,Nepomuk,ORP,40
212,86172,5,09/2018,51,Beroun,ORP,256,Příbram,ORP,39
214,56352,5,09/2018,1295,Blansko,ORP,1899,Olomouc,ORP,39
215,7009,5,09/2018,27,Benešov,ORP,213,Brandýs nad Labem-Stará Boleslav,ORP,39
216,4335,5,09/2018,27,Benešov,ORP,78,Kladno,ORP,37
218,1490,5,09/2018,906,Bílina,ORP,833,Lovosice,ORP,37
222,5326,5,09/2018,434,Blatná,ORP,418,Prachatice,ORP,36
223,36330,5,09/2018,1309,Boskovice,ORP,1376,Židlochovice,ORP,36
225,96489,5,09/2018,27,Benešov,ORP,132,Kralupy nad Vltavou,ORP,35
226,30324,5,09/2018,1783,Bohumín,ORP,1821,Český Těšín,ORP,35
230,34427,5,09/2018,1309,Boskovice,ORP,1961,Ostrava,ORP,35
231,95224,5,09/2018,1830,Bílovec,ORP,1791,Havířov,ORP,34
233,71736,5,09/2018,507,Aš,ORP,523,Mariánské Lázně,ORP,34
234,84376,5,09/2018,1783,Bohumín,ORP,2038,Rožnov pod Radhoštěm,ORP,34
236,27163,5,09/2018,1295,Blansko,ORP,1341,Rosice,ORP,33
239,47855,5,09/2018,1830,Bílovec,ORP,1899,Olomouc,ORP,32
240,79202,5,09/2018,27,Benešov,ORP,51,Beroun,ORP,31
242,62548,5,09/2018,1295,Blansko,ORP,1694,Velké Meziříčí,ORP,30
246,38927,5,09/2018,1295,Blansko,ORP,1961,Ostrava,ORP,30
248,33075,5,09/2018,51,Beroun,ORP,86,Slaný,ORP,29
250,30793,5,09/2018,507,Aš,ORP,531,Karlovy Vary,ORP,29
251,6879,5,09/2018,1830,Bílovec,ORP,1716,Bruntál,ORP,27
252,22657,5,09/2018,1309,Boskovice,ORP,1325,Ivančice,ORP,27
253,48448,5,09/2018,1309,Boskovice,ORP,1708,Žďár nad Sázavou,ORP,27
256,67282,5,09/2018,1295,Blansko,ORP,1198,Svitavy,ORP,27
258,26143,5,09/2018,1783,Bohumín,ORP,1767,Jablunkov,ORP,25
260,26261,5,09/2018,591,Blovice,ORP,621,Stod,ORP,24
263,96155,5,09/2018,1295,Blansko,ORP,1601,Uherské Hradiště,ORP,22
264,92847,5,09/2018,507,Aš,ORP,582,Plzeň,ORP,22
265,573,5,09/2018,51,Beroun,ORP,515,Cheb,ORP,22
269,94286,5,09/2018,27,Benešov,ORP,302,České Budějovice,ORP,21
270,82252,5,09/2018,591,Blovice,ORP,558,Horažďovice,ORP,21
271,82279,5,09/2018,1783,Bohumín,ORP,1856,Kopřivnice,ORP,21
272,91508,5,09/2018,27,Benešov,ORP,108,Český Brod,ORP,21
273,34942,5,09/2018,1783,Bohumín,ORP,1830,Bílovec,ORP,21
274,30323,5,09/2018,434,Blatná,ORP,591,Blovice,ORP,21
277,36248,5,09/2018,1295,Blansko,ORP,1384,Břeclav,ORP,20
278,65153,5,09/2018,906,Bílina,ORP,876,Žatec,ORP,20
281,13499,5,09/2018,1783,Bohumín,ORP,1970,Hranice,ORP,20
282,70711,5,09/2018,27,Benešov,ORP,60,Hořovice,ORP,19
283,9308,5,09/2018,1830,Bílovec,ORP,1805,Karviná,ORP,19
284,69933,5,09/2018,1309,Boskovice,ORP,1236,Králíky,ORP,18
286,69182,5,09/2018,434,Blatná,ORP,698,Tachov,ORP,18
287,66772,5,09/2018,1309,Boskovice,ORP,1279,Česká Třebová,ORP,18
290,6866,5,09/2018,434,Blatná,ORP,230,Černošice,ORP,17
291,38619,5,09/2018,1830,Bílovec,ORP,1996,Přerov,ORP,17
292,54093,5,09/2018,1783,Bohumín,ORP,2062,Jeseník,ORP,17
295,1567,5,09/2018,51,Beroun,ORP,27,Benešov,ORP,17
296,28048,5,09/2018,51,Beroun,ORP,132,Kralupy nad Vltavou,ORP,16
297,568,5,09/2018,1783,Bohumín,ORP,1937,Kravaře,ORP,16
298,15947,5,09/2018,1830,Bílovec,ORP,1937,Kravaře,ORP,16
299,59009,5,09/2018,591,Blovice,ORP,698,Tachov,ORP,16
300,92179,5,09/2018,51,Beroun,ORP,141,Mělník,ORP,16
303,70336,5,09/2018,906,Bílina,ORP,78,Kladno,ORP,16
304,40374,5,09/2018,27,Benešov,ORP,1317,Brno,ORP,16
306,27808,5,09/2018,1309,Boskovice,ORP,1341,Rosice,ORP,16
307,92320,5,09/2018,591,Blovice,ORP,647,Nýřany,ORP,15
308,89683,5,09/2018,1783,Bohumín,ORP,1759,Frýdlant nad Ostravicí,ORP,15
309,87594,5,09/2018,51,Beroun,ORP,1317,Brno,ORP,15
311,37308,5,09/2018,51,Beroun,ORP,698,Tachov,ORP,15
312,80021,5,09/2018,1295,Blansko,ORP,1546,Kroměříž,ORP,15
314,44235,5,09/2018,1295,Blansko,ORP,1660,Znojmo,ORP,15
317,73566,5,09/2018,51,Beroun,ORP,531,Karlovy Vary,ORP,15
320,19060,5,09/2018,1783,Bohumín,ORP,1422,Luhačovice,ORP,15
322,92084,5,09/2018,1830,Bílovec,ORP,1759,Frýdlant nad Ostravicí,ORP,14
323,13722,5,09/2018,1309,Boskovice,ORP,515,Cheb,ORP,14
325,42165,5,09/2018,27,Benešov,ORP,787,Tanvald,ORP,14
326,21347,5,09/2018,1309,Boskovice,ORP,1449,Valašské Klobouky,ORP,14
329,63282,5,09/2018,51,Beroun,ORP,400,Písek,ORP,14
330,3305,5,09/2018,27,Benešov,ORP,1082,Pardubice,ORP,14
331,633,5,09/2018,1783,Bohumín,ORP,1848,Frenštát pod Radhoštěm,ORP,14
334,35487,5,09/2018,906,Bílina,ORP,86,Slaný,ORP,14
335,53613,5,09/2018,1295,Blansko,ORP,1635,Slavkov u Brna,ORP,14
337,25840,5,09/2018,1830,Bílovec,ORP,1953,Vítkov,ORP,13
341,50577,5,09/2018,1295,Blansko,ORP,345,Jindřichův Hradec,ORP,13
342,15601,5,09/2018,27,Benešov,ORP,400,Písek,ORP,13
343,15151,5,09/2018,27,Benešov,ORP,817,Liberec,ORP,13
345,84757,5,09/2018,51,Beroun,ORP,787,Tanvald,ORP,13
346,60754,5,09/2018,1309,Boskovice,ORP,1082,Pardubice,ORP,13
349,84311,5,09/2018,1295,Blansko,ORP,1473,Hodonín,ORP,12
352,78801,5,09/2018,51,Beroun,ORP,353,Třeboň,ORP,12
355,62075,5,09/2018,1295,Blansko,ORP,1082,Pardubice,ORP,12
357,63815,5,09/2018,1295,Blansko,ORP,1554,Konice,ORP,12
359,43346,5,09/2018,591,Blovice,ORP,78,Kladno,ORP,12
360,16027,5,09/2018,1830,Bílovec,ORP,1422,Luhačovice,ORP,12
361,2065,5,09/2018,27,Benešov,ORP,167,Mladá Boleslav,ORP,12
362,81849,5,09/2018,27,Benešov,ORP,86,Slaný,ORP,12
364,5160,5,09/2018,1783,Bohumín,ORP,1716,Bruntál,ORP,12
366,18984,5,09/2018,1783,Bohumín,ORP,221,Říčany,ORP,11
368,27838,5,09/2018,51,Beroun,ORP,329,Český Krumlov,ORP,11
372,45606,5,09/2018,1783,Bohumín,ORP,1996,Přerov,ORP,11
374,29134,5,09/2018,906,Bílina,ORP,132,Kralupy nad Vltavou,ORP,11
375,54008,5,09/2018,507,Aš,ORP,663,Kraslice,ORP,11
376,11892,5,09/2018,51,Beroun,ORP,566,Klatovy,ORP,11
378,9746,5,09/2018,27,Benešov,ORP,345,Jindřichův Hradec,ORP,11
379,79081,5,09/2018,1783,Bohumín,ORP,2046,Valašské Meziříčí,ORP,11
380,6783,5,09/2018,1783,Bohumín,ORP,825,Litoměřice,ORP,11
383,25102,5,09/2018,434,Blatná,ORP,451,Vodňany,ORP,11
384,62529,5,09/2018,1295,Blansko,ORP,1503,Jihlava,ORP,10
387,62524,5,09/2018,591,Blovice,ORP,51,Beroun,ORP,10
388,78534,5,09/2018,591,Blovice,ORP,639,Kralovice,ORP,10
389,44801,5,09/2018,1783,Bohumín,ORP,1864,Nový Jičín,ORP,10
391,80303,5,09/2018,27,Benešov,ORP,337,Dačice,ORP,10
392,64246,5,09/2018,51,Beroun,ORP,817,Liberec,ORP,10
393,80389,5,09/2018,1830,Bílovec,ORP,850,Louny,ORP,10
395,12759,5,09/2018,1309,Boskovice,ORP,965,Hradec Králové,ORP,10
400,45920,5,09/2018,51,Beroun,ORP,94,Kolín,ORP,10
402,26235,5,09/2018,1295,Blansko,ORP,1414,Pohořelice,ORP,10
407,94608,5,09/2018,1295,Blansko,ORP,2011,Zábřeh,ORP,10
409,60252,5,09/2018,27,Benešov,ORP,540,Ostrov,ORP,10
413,21736,5,09/2018,1309,Boskovice,ORP,1431,Otrokovice,ORP,10
414,96520,5,09/2018,1309,Boskovice,ORP,1422,Luhačovice,ORP,10
415,41434,5,09/2018,51,Beroun,ORP,1228,Vrchlabí,ORP,10
416,92829,5,09/2018,591,Blovice,ORP,434,Blatná,ORP,10
417,6335,5,09/2018,1783,Bohumín,ORP,779,Jablonec nad Nisou,ORP,10
418,35686,5,09/2018,591,Blovice,ORP,400,Písek,ORP,10
421,49736,5,09/2018,1317,Brno,ORP,1317,Brno,ORP,175598
424,65156,5,09/2018,230,Černošice,ORP,230,Černošice,ORP,40944
427,36750,5,09/2018,213,Brandýs nad Labem-Stará Boleslav,ORP,213,Brandýs nad Labem-Stará Boleslav,ORP,32826
430,5390,5,09/2018,1384,Břeclav,ORP,1384,Břeclav,ORP,25609
433,4247,5,09/2018,230,Černošice,ORP,19,Praha,ORP,24252
435,61850,5,09/2018,213,Brandýs nad Labem-Stará Boleslav,ORP,19,Praha,ORP,16856
439,72883,5,09/2018,1716,Bruntál,ORP,1716,Bruntál,ORP,15308
442,32045,5,09/2018,124,Čáslav,ORP,124,Čáslav,ORP,9249
449,63819,5,09/2018,1678,Bystřice nad Pernštejnem,ORP,1678,Bystřice nad Pernštejnem,ORP,6979
450,22425,5,09/2018,1031,Broumov,ORP,1031,Broumov,ORP,6764
454,19772,5,09/2018,1520,Bystřice pod Hostýnem,ORP,1520,Bystřice pod Hostýnem,ORP,4709
455,57704,5,09/2018,1627,Bučovice,ORP,1627,Bučovice,ORP,4702
456,44020,5,09/2018,1317,Brno,ORP,1368,Šlapanice,ORP,4023
460,19998,5,09/2018,230,Černošice,ORP,51,Beroun,ORP,1297
461,50702,5,09/2018,230,Černošice,ORP,221,Říčany,ORP,1285
462,89888,5,09/2018,1317,Brno,ORP,1333,Kuřim,ORP,1238
463,60643,5,09/2018,1384,Břeclav,ORP,1317,Brno,ORP,1183
465,63506,5,09/2018,124,Čáslav,ORP,116,Kutná Hora,ORP,1180
466,68361,5,09/2018,1627,Bučovice,ORP,1317,Brno,ORP,1137
468,51920,5,09/2018,1384,Břeclav,ORP,1392,Hustopeče,ORP,1057
470,15946,5,09/2018,213,Brandýs nad Labem-Stará Boleslav,ORP,159,Neratovice,ORP,1033
473,43509,5,09/2018,213,Brandýs nad Labem-Stará Boleslav,ORP,167,Mladá Boleslav,ORP,934
475,71862,5,09/2018,1384,Břeclav,ORP,1473,Hodonín,ORP,907
481,90458,5,09/2018,230,Černošice,ORP,78,Kladno,ORP,840
483,1674,5,09/2018,1317,Brno,ORP,1295,Blansko,ORP,806
485,17947,5,09/2018,1031,Broumov,ORP,1066,Náchod,ORP,771
487,3587,5,09/2018,1317,Brno,ORP,1341,Rosice,ORP,737
488,11783,5,09/2018,1317,Brno,ORP,1376,Židlochovice,ORP,726
489,55074,5,09/2018,1716,Bruntál,ORP,1945,Opava,ORP,718
490,87172,5,09/2018,1627,Bučovice,ORP,1481,Kyjov,ORP,702
495,36431,5,09/2018,230,Černošice,ORP,27,Benešov,ORP,647
496,33004,5,09/2018,124,Čáslav,ORP,94,Kolín,ORP,632
497,44746,5,09/2018,1678,Bystřice nad Pernštejnem,ORP,1686,Nové Město na Moravě,ORP,624
499,19186,5,09/2018,1317,Brno,ORP,19,Praha,ORP,618
502,77458,5,09/2018,1520,Bystřice pod Hostýnem,ORP,1538,Holešov,ORP,601
503,79574,5,09/2018,1384,Břeclav,ORP,1406,Mikulov,ORP,591
505,25400,5,09/2018,124,Čáslav,ORP,19,Praha,ORP,589
509,50993,5,09/2018,213,Brandýs nad Labem-Stará Boleslav,ORP,108,Český Brod,ORP,524
511,18124,5,09/2018,213,Brandýs nad Labem-Stará Boleslav,ORP,183,Lysá nad Labem,ORP,518
514,25765,5,09/2018,1627,Bučovice,ORP,1368,Šlapanice,ORP,498
515,57638,5,09/2018,1678,Bystřice nad Pernštejnem,ORP,1317,Brno,ORP,490
518,45135,5,09/2018,1317,Brno,ORP,1350,Tišnov,ORP,478
519,94393,5,09/2018,1627,Bučovice,ORP,1643,Vyškov,ORP,477
520,51993,5,09/2018,213,Brandýs nad Labem-Stará Boleslav,ORP,132,Kralupy nad Vltavou,ORP,465
521,76137,5,09/2018,1317,Brno,ORP,1643,Vyškov,ORP,461
523,3261,5,09/2018,1716,Bruntál,ORP,1732,Rýmařov,ORP,439
524,74013,5,09/2018,230,Černošice,ORP,213,Brandýs nad Labem-Stará Boleslav,ORP,436
525,45433,5,09/2018,1716,Bruntál,ORP,1724,Krnov,ORP,431
526,21553,5,09/2018,1520,Bystřice pod Hostýnem,ORP,1996,Přerov,ORP,425
529,18199,5,09/2018,230,Černošice,ORP,248,Dobříš,ORP,419
531,18234,5,09/2018,1678,Bystřice nad Pernštejnem,ORP,1708,Žďár nad Sázavou,ORP,404
532,65130,5,09/2018,1317,Brno,ORP,1392,Hustopeče,ORP,402
533,46973,5,09/2018,1317,Brno,ORP,1325,Ivančice,ORP,391
536,5466,5,09/2018,213,Brandýs nad Labem-Stará Boleslav,ORP,230,Černošice,ORP,357
538,82727,5,09/2018,124,Čáslav,ORP,1091,Přelouč,ORP,355
541,42416,5,09/2018,1520,Bystřice pod Hostýnem,ORP,1546,Kroměříž,ORP,339
542,11054,5,09/2018,213,Brandýs nad Labem-Stará Boleslav,ORP,221,Říčany,ORP,338
544,35743,5,09/2018,1520,Bystřice pod Hostýnem,ORP,1970,Hranice,ORP,330
545,63023,5,09/2018,1520,Bystřice pod Hostýnem,ORP,1465,Zlín,ORP,329
546,4388,5,09/2018,1317,Brno,ORP,1414,Pohořelice,ORP,327
547,13194,5,09/2018,1317,Brno,ORP,1384,Břeclav,ORP,320
548,66444,5,09/2018,1520,Bystřice pod Hostýnem,ORP,2046,Valašské Meziříčí,ORP,318
555,36182,5,09/2018,1716,Bruntál,ORP,1961,Ostrava,ORP,256
556,91915,5,09/2018,1627,Bučovice,ORP,1635,Slavkov u Brna,ORP,255
557,1286,5,09/2018,1317,Brno,ORP,1309,Boskovice,ORP,238
560,73781,5,09/2018,1317,Brno,ORP,1635,Slavkov u Brna,ORP,224
563,77193,5,09/2018,124,Čáslav,ORP,981,Chrudim,ORP,219
564,23615,5,09/2018,1317,Brno,ORP,1660,Znojmo,ORP,216
565,65495,5,09/2018,1716,Bruntál,ORP,1911,Šternberk,ORP,215
566,71505,5,09/2018,1317,Brno,ORP,1589,Náměšť nad Oslavou,ORP,215
569,21492,5,09/2018,124,Čáslav,ORP,949,Havlíčkův Brod,ORP,201
570,74180,5,09/2018,1678,Bystřice nad Pernštejnem,ORP,1694,Velké Meziříčí,ORP,195
571,82016,5,09/2018,1317,Brno,ORP,1694,Velké Meziříčí,ORP,194
573,64015,5,09/2018,1716,Bruntál,ORP,1899,Olomouc,ORP,190
576,69551,5,09/2018,1317,Brno,ORP,1597,Třebíč,ORP,177
578,54096,5,09/2018,1678,Bystřice nad Pernštejnem,ORP,1180,Polička,ORP,173
579,58591,5,09/2018,124,Čáslav,ORP,1082,Pardubice,ORP,168
580,35802,5,09/2018,1678,Bystřice nad Pernštejnem,ORP,1350,Tišnov,ORP,167
582,14190,5,09/2018,230,Černošice,ORP,132,Kralupy nad Vltavou,ORP,165
583,57356,5,09/2018,1317,Brno,ORP,1627,Bučovice,ORP,159
586,90405,5,09/2018,1317,Brno,ORP,1899,Olomouc,ORP,150
587,19967,5,09/2018,213,Brandýs nad Labem-Stará Boleslav,ORP,141,Mělník,ORP,148
591,10326,5,09/2018,1384,Břeclav,ORP,19,Praha,ORP,141
595,87574,5,09/2018,1317,Brno,ORP,1481,Kyjov,ORP,130
596,82042,5,09/2018,1317,Brno,ORP,1503,Jihlava,ORP,128
598,56064,5,09/2018,1317,Brno,ORP,1562,Prostějov,ORP,126
599,70122,5,09/2018,1520,Bystřice pod Hostýnem,ORP,1431,Otrokovice,ORP,123
601,66060,5,09/2018,1627,Bučovice,ORP,1546,Kroměříž,ORP,121
603,72811,5,09/2018,1716,Bruntál,ORP,1317,Brno,ORP,119
605,671,5,09/2018,213,Brandýs nad Labem-Stará Boleslav,ORP,191,Nymburk,ORP,114
607,43688,5,09/2018,1716,Bruntál,ORP,19,Praha,ORP,112
609,9857,5,09/2018,1317,Brno,ORP,1961,Ostrava,ORP,111
612,62219,5,09/2018,1317,Brno,ORP,1473,Hodonín,ORP,107
613,1560,5,09/2018,1384,Břeclav,ORP,1376,Židlochovice,ORP,106
614,92998,5,09/2018,1317,Brno,ORP,1406,Mikulov,ORP,105
616,47408,5,09/2018,213,Brandýs nad Labem-Stará Boleslav,ORP,78,Kladno,ORP,102
618,77716,5,09/2018,1678,Bystřice nad Pernštejnem,ORP,1333,Kuřim,ORP,100
619,59101,5,09/2018,1716,Bruntál,ORP,1953,Vítkov,ORP,99
621,93989,5,09/2018,1317,Brno,ORP,1996,Přerov,ORP,97
622,65371,5,09/2018,1317,Brno,ORP,1180,Polička,ORP,97
624,9138,5,09/2018,1678,Bystřice nad Pernštejnem,ORP,1309,Boskovice,ORP,96
626,28206,5,09/2018,1317,Brno,ORP,1651,Moravský Krumlov,ORP,93
628,7322,5,09/2018,1678,Bystřice nad Pernštejnem,ORP,19,Praha,ORP,92
631,66468,5,09/2018,1317,Brno,ORP,1546,Kroměříž,ORP,89
633,36567,5,09/2018,1384,Břeclav,ORP,1368,Šlapanice,ORP,85
635,71041,5,09/2018,1317,Brno,ORP,1678,Bystřice nad Pernštejnem,ORP,84
636,75408,5,09/2018,124,Čáslav,ORP,957,Světlá nad Sázavou,ORP,84
637,36798,5,09/2018,1317,Brno,ORP,965,Hradec Králové,ORP,83
641,39010,5,09/2018,1317,Brno,ORP,1465,Zlín,ORP,82
642,70157,5,09/2018,213,Brandýs nad Labem-Stará Boleslav,ORP,94,Kolín,ORP,81
647,6064,5,09/2018,1031,Broumov,ORP,19,Praha,ORP,76
648,35759,5,09/2018,1031,Broumov,ORP,965,Hradec Králové,ORP,75
651,57526,5,09/2018,213,Brandýs nad Labem-Stará Boleslav,ORP,86,Slaný,ORP,72
652,27721,5,09/2018,1317,Brno,ORP,2020,Šumperk,ORP,71
658,11414,5,09/2018,1317,Brno,ORP,302,České Budějovice,ORP,67
659,41775,5,09/2018,230,Černošice,ORP,60,Hořovice,ORP,65
661,67427,5,09/2018,1317,Brno,ORP,1741,Frýdek-Místek,ORP,63
663,18145,5,09/2018,1520,Bystřice pod Hostýnem,ORP,1899,Olomouc,ORP,63
664,68235,5,09/2018,1317,Brno,ORP,1601,Uherské Hradiště,ORP,62
666,25313,5,09/2018,1716,Bruntál,ORP,2062,Jeseník,ORP,61
667,70457,5,09/2018,230,Černošice,ORP,256,Příbram,ORP,60
669,78282,5,09/2018,1317,Brno,ORP,1198,Svitavy,ORP,59
670,18281,5,09/2018,1384,Břeclav,ORP,1414,Pohořelice,ORP,58
671,96668,5,09/2018,1384,Břeclav,ORP,1481,Kyjov,ORP,57
673,72384,5,09/2018,1317,Brno,ORP,1422,Luhačovice,ORP,56
675,57225,5,09/2018,124,Čáslav,ORP,931,Chotěboř,ORP,56
676,1641,5,09/2018,230,Černošice,ORP,582,Plzeň,ORP,56
679,25600,5,09/2018,1520,Bystřice pod Hostýnem,ORP,1317,Brno,ORP,53
